stem,split,visible_filename,visible_shape,visible_dtype,visible_channels,infrared_filename,infrared_shape,infrared_dtype,infrared_channels,depth_filename,depth_shape,depth_dtype,depth_channels,depth_kind,width_equal,height_equal,ir_mean,ir_std,ir_diff_bg,ir_diff_br,ir_diff_gr,ir_border_left_px,ir_border_right_px,ir_fov_ratio,depth_min,depth_max,depth_mean,depth_median,depth_std,depth_zero_ratio,depth_dynamic_range,depth_entropy_bits,depth_diff_bg,depth_diff_br,depth_diff_gr,depth_border_left_px,depth_border_right_px,depth_fov_ratio,reg_ir_dx,reg_ir_dy,reg_ir_magnitude,reg_ir_confidence,reg_ir_edge_correlation,reg_ir_peak_margin,reg_ir_peak_ratio,reg_ir_reliable,reg_ir_reason,reg_depth_dx,reg_depth_dy,reg_depth_magnitude,reg_depth_confidence,reg_depth_edge_correlation,reg_depth_peak_margin,reg_depth_peak_ratio,reg_depth_reliable,reg_depth_reason
000014_022_suppl_00000340,train,000014_022_suppl_00000340.png,1080x1920x3,uint8,3,000014_022_suppl_00000340.png,1080x1920x3,uint8,3,000014_022_suppl_00000340.png,1080x1920,uint16,1,png_uint16_single,True,True,126.64957818930041,53.021297143325924,1.2189438657407408,3.638098476080247,2.6661791087962965,0.0,0.0,1.0,0.0,19999.0,3849.802822627315,0.0,,0.6723572530864198,,,,,,509.0,85.0,0.1988744212962963,,,,,,,,,,,,,,,,,,
000014_023_00000208,val,000014_023_00000208.png,1080x1920x3,uint8,3,000014_023_00000208.png,1080x1920x3,uint8,3,000014_023_00000208.png,1080x1920,uint16,1,png_uint16_single,True,True,119.07786683384774,44.43555039728416,1.1729311342592592,1.9293041087962963,1.621860050154321,0.0,0.0,1.0,0.0,19999.0,9768.380035204475,10434.0,,0.13568287037037038,,,,,,23.0,0.0,0.9880208333333333,,,,,,,,,,,,,,,,,,
000014_023_00000277,val,000014_023_00000277.png,1080x1920x3,uint8,3,000014_023_00000277.png,1080x1920x3,uint8,3,000014_023_00000277.png,1080x1920,uint16,1,png_uint16_single,True,True,133.0459519675926,38.97312943234766,1.054314236111111,1.8927372685185184,1.5076205632716049,0.0,0.0,1.0,0.0,19999.0,9321.516079282408,9415.0,,0.08974585262345679,,,,,,25.0,0.0,0.9869791666666666,,,,,,,,,,,,,,,,,,
000014_023_suppl_00000174,train,000014_023_suppl_00000174.png,1080x1920x3,uint8,3,000014_023_suppl_00000174.png,1080x1920x3,uint8,3,000014_023_suppl_00000174.png,1080x1920,uint16,1,png_uint16_single,True,True,120.69548578960905,48.78070986536716,0.9695249807098766,1.7391652199074075,1.4305671296296296,0.0,0.0,1.0,0.0,19999.0,9474.438156828704,9462.0,,0.08446566358024692,,,,,,24.0,0.0,0.9875,,,,,,,,,,,,,,,,,,
000014_023_suppl_00000346,train,000014_023_suppl_00000346.png,1080x1920x3,uint8,3,000014_023_suppl_00000346.png,1080x1920x3,uint8,3,000014_023_suppl_00000346.png,1080x1920,uint16,1,png_uint16_single,True,True,115.96464441872428,46.38014636079667,1.1247477816358025,1.7950655864197531,1.5367819251543209,0.0,0.0,1.0,0.0,19999.0,9852.668828125,10427.0,,0.12699122299382717,,,,,,22.0,0.0,0.9885416666666667,,,,,,,,,,,,,,,,,,
000014_024_00000071,train,000014_024_00000071.png,1080x1920x3,uint8,3,000014_024_00000071.png,1080x1920x3,uint8,3,000014_024_00000071.png,1080x1920,uint16,1,png_uint16_single,True,True,85.74143405992798,35.17163183859056,2.331038773148148,3.581451099537037,1.8411839313271605,0.0,0.0,1.0,0.0,12394.0,4724.812960069445,4602.0,,0.04837094907407408,,,,,,49.0,0.0,0.9744791666666667,,,,,,,,,,,,,,,,,,
000014_025_00000184,train,000014_025_00000184.png,1080x1920x3,uint8,3,000014_025_00000184.png,1080x1920x3,uint8,3,000014_025_00000184.png,1080x1920,uint16,1,png_uint16_single,True,True,128.0356032986111,55.65879202213895,1.4982045717592594,2.252959587191358,1.1304176311728396,0.0,0.0,1.0,0.0,19999.0,8216.069344618056,8545.0,,0.16404272762345679,,,,,,31.0,0.0,0.9838541666666667,,,,,,,,,,,,,,,,,,
000014_025_suppl_00000308,val,000014_025_suppl_00000308.png,1080x1920x3,uint8,3,000014_025_suppl_00000308.png,1080x1920x3,uint8,3,000014_025_suppl_00000308.png,1080x1920,uint16,1,png_uint16_single,True,True,151.51281266075102,53.19760006409641,1.4106298225308642,2.2834567901234566,1.2006356095679012,0.0,0.0,1.0,0.0,19999.0,6302.960014949846,5128.0,,0.21051408179012346,,,,,,31.0,0.0,0.9838541666666667,,,,,,,,,,,,,,,,,,
000014_026_00000064,val,000014_026_00000064.png,1080x1920x3,uint8,3,000014_026_00000064.png,1080x1920x3,uint8,3,000014_026_00000064.png,1080x1920,uint16,1,png_uint16_single,True,True,137.9081545781893,64.47045615681392,1.4946397569444445,2.3140745563271605,1.4425646219135801,2.5,0.0,0.9986979166666666,0.0,19998.0,6886.926181037808,5403.0,,0.05727092978395062,,,,,,40.0,0.0,0.9791666666666666,,,,,,,,,,,,,,,,,,
000014_026_00000127,val,000014_026_00000127.png,1080x1920x3,uint8,3,000014_026_00000127.png,1080x1920x3,uint8,3,000014_026_00000127.png,1080x1920,uint16,1,png_uint16_single,True,True,115.50462914737655,65.87024274553309,1.8168571566358025,3.436099537037037,2.1670616319444442,9.0,0.0,0.9953125,0.0,19999.0,7786.725571469908,6797.0,,0.060259452160493825,,,,,,38.0,0.0,0.9802083333333333,,,,,,,,,,,,,,,,,,
000014_026_00000190,val,000014_026_00000190.png,1080x1920x3,uint8,3,000014_026_00000190.png,1080x1920x3,uint8,3,000014_026_00000190.png,1080x1920,uint16,1,png_uint16_single,True,True,103.51460358796297,61.10130473366341,2.158446662808642,3.6503115354938274,2.2421812307098765,0.0,0.0,1.0,0.0,19999.0,8917.46444058642,8062.0,,0.0618798225308642,,,,,,46.0,0.0,0.9760416666666667,,,,,,,,,,,,,,,,,,
000014_026_suppl_00000160,train,000014_026_suppl_00000160.png,1080x1920x3,uint8,3,000014_026_suppl_00000160.png,1080x1920x3,uint8,3,000014_026_suppl_00000160.png,1080x1920,uint16,1,png_uint16_single,True,True,113.74189412937243,66.09652419140828,1.858386863425926,3.272035108024691,2.1320452353395063,23.5,0.0,0.9877604166666667,0.0,19999.0,8651.194162808642,7465.0,,0.05955005787037037,,,,,,23.0,0.0,0.9880208333333333,,,,,,,,,,,,,,,,,,
000014_032_00000068,train,000014_032_00000068.png,1080x1920x3,uint8,3,000014_032_00000068.png,1080x1920x3,uint8,3,000014_032_00000068.png,1080x1920,uint16,1,png_uint16_single,True,True,123.33740692515433,64.99130614611006,1.7802295524691358,1.293390239197531,1.1842640817901235,0.0,0.0,1.0,0.0,19999.0,6581.571802179784,4971.0,,0.3299754050925926,,,,,,59.0,0.0,0.9692708333333333,,,,,,,,,,,,,,,,,,
000014_035_00000199,train,000014_035_00000199.png,1080x1920x3,uint8,3,000014_035_00000199.png,1080x1920x3,uint8,3,000014_035_00000199.png,1080x1920,uint16,1,png_uint16_single,True,True,110.48275816615227,33.62303997711239,1.491712962962963,1.825750385802469,0.8557899305555555,0.0,0.0,1.0,0.0,19958.0,4971.616313175155,5393.0,,0.08649594907407407,,,,,,41.0,0.0,0.9786458333333333,,,,,,,,,,,,,,,,,,
000014_037_00000271,val,000014_037_00000271.png,1080x1920x3,uint8,3,000014_037_00000271.png,1080x1920x3,uint8,3,000014_037_00000271.png,1080x1920,uint16,1,png_uint16_single,True,True,158.5159090470679,43.83894874945999,1.4604566936728396,2.2060325038580246,1.363413387345679,0.0,0.0,1.0,0.0,19990.0,2937.5060291280865,1897.0,,0.37350983796296294,,,,,,61.0,0.0,0.6938975694444445,,,,,,,,,,,,,,,,,,
000014_037_suppl_00000451,train,000014_037_suppl_00000451.png,1080x1920x3,uint8,3,000014_037_suppl_00000451.png,1080x1920x3,uint8,3,000014_037_suppl_00000451.png,1080x1920,uint16,1,png_uint16_single,True,True,150.64226208847737,52.49533712563809,1.2285812114197532,1.5535831404320988,1.029765625,0.0,0.0,1.0,0.0,19999.0,4504.04960310571,4074.0,,0.316400462962963,,,,,,58.0,22.0,0.7551311728395061,,,,,,,,,,,,,,,,,,
000014_045_suppl_00000390,train,000014_045_suppl_00000390.png,1080x1920x3,uint8,3,000014_045_suppl_00000390.png,1080x1920x3,uint8,3,000014_045_suppl_00000390.png,1080x1920,uint16,1,png_uint16_single,True,True,143.5544614840535,48.20903486646365,1.3245775462962963,1.4368774112654321,1.035910976080247,0.0,0.0,1.0,0.0,19999.0,4203.092879533179,3769.0,,0.44135706018518517,,,,,,65.0,0.0,0.589527874228395,,,,,,,,,,,,,,,,,,
000014_047_00000139,val,000014_047_00000139.png,1080x1920x3,uint8,3,000014_047_00000139.png,1080x1920x3,uint8,3,000014_047_00000139.png,1080x1920,uint16,1,png_uint16_single,True,True,98.00455568415637,62.915390274657014,1.2722294560185186,2.8734678819444444,2.2840596064814815,0.0,0.0,1.0,0.0,19999.0,7302.907063078704,8422.0,,0.39210744598765435,,,,,,23.0,840.5,0.3632737750771605,,,,,,,,,,,,,,,,,,
000014_047_00000208,val,000014_047_00000208.png,1080x1920x3,uint8,3,000014_047_00000208.png,1080x1920x3,uint8,3,000014_047_00000208.png,1080x1920,uint16,1,png_uint16_single,True,True,53.52750417952675,46.63935393150506,1.3576871141975309,3.4089863040123456,2.5131394675925924,0.0,0.0,1.0,0.0,19999.0,6661.941146315587,0.0,,0.5065465856481481,,,,,,23.0,1011.0,0.2021016589506173,,,,,,,,,,,,,,,,,,
000014_047_suppl_00000349,train,000014_047_suppl_00000349.png,1080x1920x3,uint8,3,000014_047_suppl_00000349.png,1080x1920x3,uint8,3,000014_047_suppl_00000349.png,1080x1920,uint16,1,png_uint16_single,True,True,129.25173064557615,60.47854155494874,1.7560850694444445,2.948004436728395,1.8179996141975308,0.0,0.0,1.0,0.0,19999.0,7997.221587094908,9055.0,,0.27211275077160496,,,,,,29.0,390.5,0.7815104166666667,,,,,,,,,,,,,,,,,,
000014_049_suppl_00000180,train,000014_049_suppl_00000180.png,1080x1920x3,uint8,3,000014_049_suppl_00000180.png,1080x1920x3,uint8,3,000014_049_suppl_00000180.png,1080x1920,uint16,1,png_uint16_single,True,True,129.97013470936213,46.04336791492548,2.4749025848765434,2.190477912808642,1.1741112075617284,0.0,0.0,1.0,0.0,19999.0,5849.999060570987,7023.0,,0.3103375771604938,,,,,,313.0,0.0,0.8369791666666667,,,,,,,,,,,,,,,,,,
000014_050_00000001,train,000014_050_00000001.png,1080x1920x3,uint8,3,000014_050_00000001.png,1080x1920x3,uint8,3,000014_050_00000001.png,1080x1920,uint16,1,png_uint16_single,True,True,114.94427453060699,52.42343582910302,1.524140625,1.6764144483024692,0.9728235918209877,0.0,3.0,0.9984375,0.0,19999.0,5269.2242438271605,2090.0,,0.41834876543209876,,,,,,397.5,90.0,0.74609375,,,,,,,,,,,,,,,,,,
000014_050_00000137,train,000014_050_00000137.png,1080x1920x3,uint8,3,000014_050_00000137.png,1080x1920x3,uint8,3,000014_050_00000137.png,1080x1920,uint16,1,png_uint16_single,True,True,117.02689203960905,42.52605408507356,1.5144695216049382,1.7893976658950617,0.8836993634259259,0.0,0.0,1.0,0.0,19999.0,5130.4923582175925,2814.0,,0.3659100115740741,,,,,,145.5,0.0,0.92421875,,,,,,,,,,,,,,,,,,
000014_050_00000273,train,000014_050_00000273.png,1080x1920x3,uint8,3,000014_050_00000273.png,1080x1920x3,uint8,3,000014_050_00000273.png,1080x1920,uint16,1,png_uint16_single,True,True,112.64801745756174,56.25572184182613,1.8614086612654321,1.58214168595679,1.049892939814815,0.0,3.0,0.9984375,0.0,19999.0,5330.563097029321,2722.0,,0.41507185570987654,,,,,,262.0,0.0,0.8635416666666667,,,,,,,,,,,,,,,,,,
000014_050_suppl_00000172,train,000014_050_suppl_00000172.png,1080x1920x3,uint8,3,000014_050_suppl_00000172.png,1080x1920x3,uint8,3,000014_050_suppl_00000172.png,1080x1920,uint16,1,png_uint16_single,True,True,93.78013470936214,50.1096581008791,1.5383140432098765,1.8254518711419754,0.9120336612654321,0.0,0.0,1.0,0.0,19999.0,4661.91334538966,2154.0,,0.34088975694444446,,,,,,44.0,0.0,0.9770833333333333,,,,,,,,,,,,,,,,,,
000014_051_suppl_00000171,train,000014_051_suppl_00000171.png,1080x1920x3,uint8,3,000014_051_suppl_00000171.png,1080x1920x3,uint8,3,000014_051_suppl_00000171.png,1080x1920,uint16,1,png_uint16_single,True,True,118.76171682098766,58.4198907745878,1.691922260802469,1.5869251543209877,1.0956761188271604,0.0,17.0,0.9911458333333333,0.0,19999.0,5532.300053047839,4771.0,,0.4109399112654321,,,,,,38.5,0.0,0.9590786554783951,,,,,,,,,,,,,,,,,,
000014_051_suppl_00000341,train,000014_051_suppl_00000341.png,1080x1920x3,uint8,3,000014_051_suppl_00000341.png,1080x1920x3,uint8,3,000014_051_suppl_00000341.png,1080x1920,uint16,1,png_uint16_single,True,True,112.34895318930042,61.68967777621387,1.7971233603395063,1.6969815779320987,1.3030574845679013,0.0,78.0,0.959375,0.0,19999.0,5462.990073784722,5189.0,,0.4518137538580247,,,,,,770.0,0.0,0.5989583333333334,,,,,,,,,,,,,,,,,,
000014_052_00000001,train,000014_052_00000001.png,1080x1920x3,uint8,3,000014_052_00000001.png,1080x1920x3,uint8,3,000014_052_00000001.png,1080x1920,uint16,1,png_uint16_single,True,True,114.41845695087449,67.20970117480711,2.2130579668209878,2.048952546296296,1.1100361689814815,0.0,0.0,1.0,0.0,19999.0,8064.918713348766,8345.0,,0.2633699845679012,,,,,,52.0,0.0,0.9729166666666667,,,,,,,,,,,,,,,,,,
000014_052_00000131,train,000014_052_00000131.png,1080x1920x3,uint8,3,000014_052_00000131.png,1080x1920x3,uint8,3,000014_052_00000131.png,1080x1920,uint16,1,png_uint16_single,True,True,115.24293000900205,61.081670897549074,2.2740099344135802,2.0473191550925924,1.1770881558641975,0.0,0.0,1.0,0.0,19999.0,9066.885482735339,10287.0,,0.20081404320987653,,,,,,30.0,0.0,0.984375,,,,,,,,,,,,,,,,,,
000014_052_00000196,train,000014_052_00000196.png,1080x1920x3,uint8,3,000014_052_00000196.png,1080x1920x3,uint8,3,000014_052_00000196.png,1080x1920,uint16,1,png_uint16_single,True,True,120.26320071373456,68.97206199530754,1.8338585069444444,1.6457764274691358,0.9767809606481481,0.0,0.0,1.0,0.0,19999.0,8988.814198013117,9239.0,,0.143774112654321,,,,,,38.0,0.0,0.9802083333333333,,,,,,,,,,,,,,,,,,
000014_052_00000261,train,000014_052_00000261.png,1080x1920x3,uint8,3,000014_052_00000261.png,1080x1920x3,uint8,3,000014_052_00000261.png,1080x1920,uint16,1,png_uint16_single,True,True,122.05776716820988,68.14528061675267,1.8227420910493828,1.687109375,0.9893171296296296,0.0,0.0,1.0,0.0,19999.0,9295.89782359182,9465.0,,0.10506751543209876,,,,,,31.0,0.0,0.9838541666666667,,,,,,,,,,,,,,,,,,
000014_052_suppl_00000164,val,000014_052_suppl_00000164.png,1080x1920x3,uint8,3,000014_052_suppl_00000164.png,1080x1920x3,uint8,3,000014_052_suppl_00000164.png,1080x1920,uint16,1,png_uint16_single,True,True,115.00666248713992,69.89088832053271,1.9428669945987653,1.7202247299382716,1.0186791087962963,0.0,0.0,1.0,0.0,19999.0,9071.100963541667,9501.0,,0.15536313657407408,,,,,,38.0,0.0,0.9802083333333333,,,,,,,,,,,,,,,,,,
000014_053_suppl_00000165,train,000014_053_suppl_00000165.png,1080x1920x3,uint8,3,000014_053_suppl_00000165.png,1080x1920x3,uint8,3,000014_053_suppl_00000165.png,1080x1920,uint16,1,png_uint16_single,True,True,125.41983169367283,57.28948051550642,4.2513642939814815,3.140956790123457,2.1227965856481483,0.0,0.0,1.0,0.0,19999.0,5932.794822530865,5263.0,,0.3248871527777778,,,,,,118.0,0.0,0.9385416666666667,0.0,-12.0,12.0,0.0,0.1633724719285965,0.0012969225645065308,1.1202707064667121,False,"low_edge_correlation,ambiguous_peak",24.0,0.0,24.0,0.10629770635571278,0.30460789799690247,0.0043032169342041016,1.0977897370660747,False,weak_peak_ratio
000014_060_00000001,val,000014_060_00000001.png,1080x1920x3,uint8,3,000014_060_00000001.png,1080x1920x3,uint8,3,000014_060_00000001.png,1080x1920,uint16,1,png_uint16_single,True,True,84.36177292309671,31.395120286716406,0.9947299382716049,1.7419999035493827,0.8978968942901234,0.0,0.0,1.0,0.0,19999.0,5597.204070216049,4720.0,,0.07571903935185186,,,,,,44.0,0.0,0.9770833333333333,,,,,,,,,,,,,,,,,,
000014_060_00000205,val,000014_060_00000205.png,1080x1920x3,uint8,3,000014_060_00000205.png,1080x1920x3,uint8,3,000014_060_00000205.png,1080x1920,uint16,1,png_uint16_single,True,True,83.33500353652263,39.00533215101192,0.8158511766975308,1.3829422260802469,0.6816512345679012,0.0,0.0,1.0,0.0,19999.0,5216.714474344136,4317.0,,0.04450424382716049,,,,,,61.0,0.0,0.9682291666666667,,,,,,,,,,,,,,,,,,
000014_062_00000001,train,000014_062_00000001.png,1080x1920x3,uint8,3,000014_062_00000001.png,1080x1920x3,uint8,3,000014_062_00000001.png,1080x1920,uint16,1,png_uint16_single,True,True,97.55403581532921,36.68818811546834,1.2328718171296296,2.2360175540123457,1.1252454668209877,0.0,0.0,1.0,0.0,19999.0,6449.00667341821,6052.0,,0.16177613811728395,,,,,,31.0,0.0,0.9838541666666667,,,,,,,,,,,,,,,,,,
000014_062_suppl_00000174,train,000014_062_suppl_00000174.png,1080x1920x3,uint8,3,000014_062_suppl_00000174.png,1080x1920x3,uint8,3,000014_062_suppl_00000174.png,1080x1920,uint16,1,png_uint16_single,True,True,100.4270775462963,30.139753197811768,0.8001528742283951,1.3957532793209877,0.6792713155864197,0.0,0.0,1.0,0.0,19999.0,5889.937340374228,5023.0,,0.04486014660493827,,,,,,49.0,0.0,0.9744791666666667,,,,,,,,,,,,,,,,,,
000014_064_00000001,train,000014_064_00000001.png,1080x1920x3,uint8,3,000014_064_00000001.png,1080x1920x3,uint8,3,000014_064_00000001.png,1080x1920,uint16,1,png_uint16_single,True,True,91.88634902263375,25.58898811627595,0.8519102044753086,2.23707706404321,1.5208333333333333,0.0,0.0,1.0,0.0,19992.0,5016.856872106481,4739.0,,0.056126060956790125,,,,,,61.0,0.0,0.9682291666666667,,,,,,,,,,,,,,,,,,
000014_064_00000135,train,000014_064_00000135.png,1080x1920x3,uint8,3,000014_064_00000135.png,1080x1920x3,uint8,3,000014_064_00000135.png,1080x1920,uint16,1,png_uint16_single,True,True,87.32561342592592,34.73082951015897,1.4666420717592592,2.949010416666667,1.713482349537037,0.0,0.0,1.0,0.0,19999.0,5178.478863811729,4547.0,,0.06412519290123457,,,,,,67.0,0.0,0.9651041666666667,,,,,,,,,,,,,,,,,,
000014_069_suppl_00000350,val,000014_069_suppl_00000350.png,1080x1920x3,uint8,3,000014_069_suppl_00000350.png,1080x1920x3,uint8,3,000014_069_suppl_00000350.png,1080x1920,uint16,1,png_uint16_single,True,True,104.79730742026749,42.53284887578958,0.879122299382716,1.7026186342592593,1.2497434413580246,0.0,0.0,1.0,0.0,19999.0,5832.240466820987,4898.0,,0.16943479938271605,,,,,,29.0,0.0,0.9848958333333333,,,,,,,,,,,,,,,,,,
000015_004_00000090,train,000015_004_00000090.png,1080x1920x3,uint8,3,000015_004_00000090.png,1080x1920x3,uint8,3,000015_004_00000090.png,1080x1920,uint16,1,png_uint16_single,True,True,108.36829861111111,24.412397950893443,1.7985575810185186,2.649047550154321,1.1149344135802468,0.0,0.0,1.0,0.0,19999.0,5131.386552854939,3864.0,,0.15215856481481482,,,,,,41.0,0.0,0.9786458333333333,-16.0,-12.0,20.0,0.0,0.16231119632720947,0.002793431282043457,1.5582999833190319,False,"low_edge_correlation,ambiguous_peak",12.0,0.0,12.0,0.49736221420723037,0.3025672733783722,0.009926438331604004,1.2209764614594945,True,reliable
000015_004_00000179,train,000015_004_00000179.png,1080x1920x3,uint8,3,000015_004_00000179.png,1080x1920x3,uint8,3,000015_004_00000179.png,1080x1920,uint16,1,png_uint16_single,True,True,97.58619132587448,37.87985521028091,1.7255738811728396,2.588332851080247,1.1542529899691358,0.0,0.0,1.0,0.0,19999.0,5360.397633101852,3991.0,,0.1331375385802469,,,,,,43.0,0.0,0.9776041666666667,,,,,,,,,,,,,,,,,,
000015_004_00000268,train,000015_004_00000268.png,1080x1920x3,uint8,3,000015_004_00000268.png,1080x1920x3,uint8,3,000015_004_00000268.png,1080x1920,uint16,1,png_uint16_single,True,True,98.38075231481481,37.73640316293111,1.6178901427469137,2.4025795717592593,1.0368016975308643,0.0,0.0,1.0,0.0,19999.0,4934.1425839120375,3565.0,,0.1348683449074074,,,,,,41.0,0.0,0.9786458333333333,,,,,,,,,,,,,,,,,,
000015_004_suppl_00000223,train,000015_004_suppl_00000223.png,1080x1920x3,uint8,3,000015_004_suppl_00000223.png,1080x1920x3,uint8,3,000015_004_suppl_00000223.png,1080x1920,uint16,1,png_uint16_single,True,True,100.18880738811728,36.05760003479741,1.7640943287037036,2.607931616512346,1.0908251350308642,0.0,0.0,1.0,0.0,19999.0,5250.966478587963,4159.0,,0.13293113425925926,,,,,,29.0,0.0,0.9848958333333333,,,,,,,,,,,,,,,,,,
000015_008_00000001,train,000015_008_00000001.png,1080x1920x3,uint8,3,000015_008_00000001.png,1080x1920x3,uint8,3,000015_008_00000001.png,1080x1920,uint16,1,png_uint16_single,True,True,93.88388856738683,35.76816064028062,0.965621624228395,1.4304890046296297,1.1478718171296296,0.0,28.5,0.98515625,0.0,19999.0,3988.1326417824075,2671.0,,0.12425684799382716,,,,,,31.5,0.0,0.98359375,,,,,,,,,,,,,,,,,,
000015_009_00000001,train,000015_009_00000001.png,1080x1920x3,uint8,3,000015_009_00000001.png,1080x1920x3,uint8,3,000015_009_00000001.png,1080x1920,uint16,1,png_uint16_single,True,True,107.58968348122428,14.541743182021136,1.2827907986111111,1.6459447337962962,0.7194917052469135,0.0,0.0,1.0,0.0,19999.0,6996.014894386574,5630.0,,0.059261670524691355,,,,,,41.0,0.0,0.9786458333333333,,,,,,,,,,,,,,,,,,
000016,train,000016.png,1080x1920x3,uint8,3,000016.png,1080x1920x3,uint8,3,000016.png,1080x1920,uint16,1,png_uint16_single,True,True,150.94100196116256,60.409769944582514,0.2254808063271605,0.3873543595679012,0.16187355324074074,80.0,71.0,0.9213541666666667,0.0,19999.0,4530.454127121913,3676.0,,0.06293306327160494,,,,,,50.0,0.0,0.9739583333333334,,,,,,,,,,,,,,,,,,
000016_001_00000001,train,000016_001_00000001.png,1080x1920x3,uint8,3,000016_001_00000001.png,1080x1920x3,uint8,3,000016_001_00000001.png,1080x1920,uint16,1,png_uint16_single,True,True,158.14666152263374,44.6891353104237,1.4012008101851852,1.9511357060185186,1.4893504050925925,0.0,0.0,1.0,0.0,19999.0,14384.06383728781,15070.0,,0.02193528163580247,,,,,,19.0,0.0,0.9901041666666667,0.0,32.0,32.0,0.0,0.09483899176120758,0.0005189031362533569,1.3261549065779359,False,"low_edge_correlation,ambiguous_peak,search_boundary",20.0,0.0,20.0,0.2930928734472372,0.19288000464439392,0.008520141243934631,1.5801764849467985,True,reliable
000016_001_00000068,train,000016_001_00000068.png,1080x1920x3,uint8,3,000016_001_00000068.png,1080x1920x3,uint8,3,000016_001_00000068.png,1080x1920,uint16,1,png_uint16_single,True,True,138.8429597479424,45.65495733985959,1.388461612654321,1.7099392361111112,1.1303684413580246,0.0,0.0,1.0,0.0,19999.0,14110.453407118055,14443.0,,0.02263069058641975,,,,,,25.0,0.0,0.9869791666666666,,,,,,,,,,,,,,,,,,
000016_001_00000202,train,000016_001_00000202.png,1080x1920x3,uint8,3,000016_001_00000202.png,1080x1920x3,uint8,3,000016_001_00000202.png,1080x1920,uint16,1,png_uint16_single,True,True,143.95473363554527,60.836292921607615,1.4590880594135802,2.0532344714506174,1.520234375,0.0,0.0,1.0,0.0,19997.0,14240.628733603395,15138.0,,0.03111159336419753,,,,,,20.0,0.0,0.9703414351851852,,,,,,,,,,,,,,,,,,
000016_001_00000269,train,000016_001_00000269.png,1080x1920x3,uint8,3,000016_001_00000269.png,1080x1920x3,uint8,3,000016_001_00000269.png,1080x1920,uint16,1,png_uint16_single,True,True,160.21411345807613,45.35426210718687,1.43671875,2.050068479938272,1.5234471450617284,0.0,0.0,1.0,0.0,19998.0,13854.568884548611,15024.0,,0.06362364969135803,,,,,,17.0,0.0,0.9241517168209876,,,,,,,,,,,,,,,,,,
000016_003_suppl_00000166,val,000016_003_suppl_00000166.png,1080x1920x3,uint8,3,000016_003_suppl_00000166.png,1080x1920x3,uint8,3,000016_003_suppl_00000166.png,1080x1920,uint16,1,png_uint16_single,True,True,145.77555041152263,44.239481336591034,2.958661747685185,3.9982310956790124,2.6707990933641974,0.0,0.0,1.0,0.0,19999.0,10708.962937403548,12897.0,,0.25643952546296295,,,,,,16.0,0.0,0.9834027777777777,,,,,,,,,,,,,,,,,,
000016_006_00000001,train,000016_006_00000001.png,1080x1920x3,uint8,3,000016_006_00000001.png,1080x1920x3,uint8,3,000016_006_00000001.png,1080x1920,uint16,1,png_uint16_single,True,True,149.369202031893,42.081275507914675,1.9980970293209876,3.041902488425926,1.2103920717592593,0.0,0.0,1.0,0.0,19999.0,7442.005800540123,7547.0,,0.26741512345679014,,,,,,26.0,0.0,0.9480960648148148,,,,,,,,,,,,,,,,,,
000016_006_00000253,train,000016_006_00000253.png,1080x1920x3,uint8,3,000016_006_00000253.png,1080x1920x3,uint8,3,000016_006_00000253.png,1080x1920,uint16,1,png_uint16_single,True,True,142.83551601080248,43.72025343518192,1.898536361882716,2.889701485339506,1.1582716049382715,0.0,0.0,1.0,0.0,19999.0,7393.398692611882,7356.0,,0.25518663194444446,,,,,,29.0,0.0,0.9848958333333333,,,,,,,,,,,,,,,,,,
000016_008_00000133,train,000016_008_00000133.png,1080x1920x3,uint8,3,000016_008_00000133.png,1080x1920x3,uint8,3,000016_008_00000133.png,1080x1920,uint16,1,png_uint16_single,True,True,149.37156233924898,53.92023884699215,2.4721170910493826,4.22725887345679,2.1642949459876544,0.0,0.0,1.0,0.0,19999.0,6273.682346643519,6653.0,,0.4211062885802469,,,,,,29.0,0.0,0.7131375385802469,,,,,,,,,,,,,,,,,,
000016_008_00000265,train,000016_008_00000265.png,1080x1920x3,uint8,3,000016_008_00000265.png,1080x1920x3,uint8,3,000016_008_00000265.png,1080x1920,uint16,1,png_uint16_single,True,True,145.29587094907407,51.226844951665406,2.0368643904320987,3.1109278549382715,1.233978587962963,0.0,0.0,1.0,0.0,19999.0,7481.7521875,7590.0,,0.2690668402777778,,,,,,26.0,0.0,0.9462692901234568,,,,,,,,,,,,,,,,,,
000016_008_suppl_00000331,train,000016_008_suppl_00000331.png,1080x1920x3,uint8,3,000016_008_suppl_00000331.png,1080x1920x3,uint8,3,000016_008_suppl_00000331.png,1080x1920,uint16,1,png_uint16_single,True,True,148.74170058513374,46.044208263199216,1.928646797839506,2.865381462191358,1.1504730902777778,0.0,0.0,1.0,0.0,19999.0,7396.550381462192,7421.0,,0.26276909722222225,,,,,,40.0,0.0,0.9791666666666666,,,,,,,,,,,,,,,,,,
000016_009_00000001,train,000016_009_00000001.png,1080x1920x3,uint8,3,000016_009_00000001.png,1080x1920x3,uint8,3,000016_009_00000001.png,1080x1920,uint16,1,png_uint16_single,True,True,140.3495021540638,59.738008918781986,1.9574320023148148,1.967485050154321,1.800337577160494,0.0,0.0,1.0,0.0,19999.0,1710.6080338541667,0.0,,0.7068561921296296,,,,,,170.0,186.0,0.789693287037037,,,,,,,,,,,,,,,,,,
